date,spy,vix,sp20vol
2014-12-09,206.47,15.35,0.056227753
2014-12-10,203.16,18.53,0.082152451
2014-12-11,204.19,20.08,0.083914548
2014-12-12,200.89,21.08,0.101551624
2014-12-15,199.51,20.42,0.103249275
2014-12-16,197.91,23.57,0.106079899
2014-12-17,201.79,19.44,0.130093091
2014-12-18,206.78,16.81,0.157282765
2014-12-19,206.52,16.49,0.157907672
2014-12-22,207.47,15.25,0.157418295
2014-12-23,207.75,14.8,0.157237065
2014-12-24,207.77,14.37,0.15714976
2014-12-26,208.44,14.5,0.157261961
2014-12-29,208.72,15.06,0.156872464
2014-12-30,207.6,15.92,0.155801057
2014-12-31,205.54,19.2,0.158956401
2015-01-02,205.43,17.79,0.158286102
2015-01-05,201.72,19.92,0.170638645
2015-01-06,199.82,21.12,0.172395018
2015-01-07,202.31,19.31,0.177325014
2015-01-08,205.9,17.01,0.189330195
2015-01-09,204.25,17.55,0.182122783
2015-01-12,202.65,19.6,0.18393875
2015-01-13,202.08,20.56,0.174217346
2015-01-14,200.86,21.48,0.173948563
2015-01-15,199.02,22.39,0.174494332
2015-01-16,201.63,20.95,0.165576545
2015-01-20,202.06,19.89,0.139966742
2015-01-21,203.08,18.85,0.140051792
2015-01-22,206.1,16.4,0.150670011
2015-01-23,204.97,16.66,0.151535834
2015-01-26,205.45,15.52,0.15197071
2015-01-27,202.74,17.22,0.157785279
2015-01-28,200.14,20.44,0.163204891
2015-01-29,201.99,18.76,0.167908302
2015-01-30,199.45,20.97,0.170054236
2015-02-02,201.92,19.43,0.177664836
2015-02-03,204.84,17.33,0.173008507
2015-02-04,204.06,18.33,0.170291188
2015-02-05,206.12,16.85,0.169247932
2015-02-06,205.55,17.29,0.157453556
2015-02-09,204.63,18.55,0.155227028
2015-02-10,206.81,17.23,0.156392058
2015-02-11,206.93,16.96,0.155872593
2015-02-12,208.92,15.34,0.156359564
2015-02-13,209.78,14.69,0.150777915
2015-02-17,210.11,15.8,0.145257713
2015-02-18,210.13,15.45,0.145485922
2015-02-19,209.98,15.29,0.145450689
2015-02-20,211.24,14.3,0.137475402
2015-02-23,211.21,14.56,0.135360264
2015-02-24,211.81,13.69,0.135383261
2015-02-25,211.63,13.84,0.123988157
2015-02-26,211.38,13.91,0.110597305
2015-02-27,210.66,13.34,0.109188686
2015-03-02,211.99,13.04,0.094355171
2015-03-03,211.12,13.86,0.09020198
2015-03-04,210.23,14.23,0.080323506
2015-03-05,210.46,14.04,0.077813563
2015-03-06,207.5,15.2,0.088648581
2015-03-09,208.36,15.06,0.088486265
2015-03-10,204.98,16.69,0.1072356
2015-03-11,204.5,16.87,0.099587711
2015-03-12,207.1,15.42,0.11019459
2015-03-13,205.83,16,0.105916412
2015-03-16,208.58,15.61,0.11651233
2015-03-17,207.96,15.66,0.116728162
2015-03-18,210.46,13.97,0.125218237
2015-03-19,209.5,14.07,0.126382232
2015-03-20,210.41,13.02,0.128682292
2015-03-23,210,13.41,0.128826055
2015-03-24,208.82,13.62,0.130079447
2015-03-25,205.76,15.44,0.139288101
2015-03-26,205.27,15.8,0.139346169
2015-03-27,205.74,15.07,0.139774131
2015-03-30,208.25,14.51,0.145477161
2015-03-31,206.43,15.29,0.14773406
2015-04-01,205.7,15.11,0.147609644
2015-04-02,206.44,14.67,0.148278493
2015-04-06,207.83,14.74,0.14157161
2015-04-07,207.28,14.78,0.141104834
2015-04-08,207.97,13.98,0.126308312
2015-04-09,208.9,13.09,0.126418977
2015-04-10,210.04,12.58,0.120193163
2015-04-13,209.09,13.94,0.119157178
2015-04-14,209.49,13.67,0.109618751
2015-04-15,210.43,12.84,0.10995519
2015-04-16,210.37,12.6,0.101488888
2015-04-17,207.95,13.89,0.108074859
2015-04-20,209.85,13.3,0.108328099
2015-04-21,209.6,13.25,0.108280729
2015-04-22,210.63,12.71,0.107370525
2015-04-23,211.16,12.48,0.091735538
2015-04-24,211.65,12.29,0.090767937
2015-04-27,210.77,13.12,0.092850812
2015-04-28,211.44,12.41,0.083488421
2015-04-29,210.57,13.39,0.077588471
2015-04-30,208.46,14.55,0.085448636
2015-05-01,210.72,12.7,0.092506919
2015-05-04,211.32,12.85,0.090454172
2015-05-05,208.9,14.31,0.100668406
2015-05-06,208.04,15.15,0.101644131
2015-05-07,208.87,15.13,0.101272763
2015-05-08,211.62,12.86,0.110754367
2015-05-11,210.6,13.85,0.111069139
2015-05-12,209.98,13.86,0.111547181
2015-05-13,210.02,13.76,0.109943003
2015-05-14,212.21,12.74,0.116551955
2015-05-15,212.44,12.38,0.108018999
2015-05-18,213.1,12.73,0.103926192
2015-05-19,213.03,12.85,0.103735355
2015-05-20,212.88,12.88,0.102585934
2015-05-21,213.5,12.11,0.102581045
2015-05-22,212.99,12.13,0.102766418
2015-05-26,210.7,14.06,0.108378959
2015-05-27,212.7,13.27,0.112897844
2015-05-28,212.46,13.31,0.112082646
2015-05-29,211.14,13.84,0.10810153
2015-06-01,211.57,13.97,0.101170839
2015-06-02,211.36,14.24,0.100670485
2015-06-03,211.92,13.66,0.090786744
2015-06-04,210.13,14.71,0.094974127
2015-06-05,209.77,14.21,0.094312419
2015-06-08,208.48,15.29,0.082795628
2015-06-09,208.45,14.47,0.081363637
2015-06-10,210.95,13.22,0.092267207
2015-06-11,211.63,12.85,0.092415466
2015-06-12,210.01,13.78,0.086964299
2015-06-15,209.11,15.39,0.087918114
2015-06-16,210.25,14.81,0.089966046
2015-06-17,210.59,14.5,0.09049268
2015-06-18,212.78,13.19,0.097887224
2015-06-19,210.81,13.96,0.099123183
2015-06-22,211.89,12.74,0.101539714
2015-06-23,212.04,12.11,0.094078235
2015-06-24,210.5,13.26,0.092130593
2015-06-25,209.86,14.01,0.092557505
2015-06-26,209.82,14.02,0.089901955
2015-06-29,205.42,18.85,0.115656063
2015-06-30,205.85,18.23,0.116495973
2015-07-01,207.5,16.09,0.119471591
2015-07-02,207.31,16.790001,0.11588555
2015-07-06,206.72,17.01,0.116482829
2015-07-07,208.02,16.09,0.116542703
2015-07-08,204.53,19.66,0.130762176
2015-07-09,204.9,19.969999,0.122383993
2015-07-10,207.48,16.83,0.131296393
2015-07-13,209.77,13.9,0.13546592
2015-07-14,210.68,13.37,0.135041158
2015-07-15,210.61,13.23,0.133761318
2015-07-16,212.3,12.11,0.136455775
2015-07-17,212.48,11.95,0.132001726
2015-07-20,212.59,12.25,0.130418605
2015-07-21,211.75,12.22,0.129666936
2015-07-22,211.37,12.12,0.129897565
2015-07-23,210.18,12.64,0.128805245
2015-07-24,208,13.74,0.133897247
2015-07-27,206.79,15.6,0.135192577
2015-07-28,209.33,13.44,0.120370958
2015-07-29,210.77,12.5,0.122400913
2015-07-30,210.82,12.13,0.120487556
2015-07-31,210.5,12.12,0.120922064
2015-08-03,209.79,12.56,0.120434882
2015-08-04,209.38,13,0.119149501
2015-08-05,210.07,12.51,0.101111561
2015-08-06,208.35,13.77,0.105982669
2015-08-07,207.95,13.39,0.097430527
2015-08-10,210.57,12.23,0.100202045
2015-08-11,208.67,13.71,0.104432777
2015-08-12,208.92,13.61,0.104569241
2015-08-13,208.66,13.49,0.099633029
2015-08-14,209.42,12.83,0.100891951
2015-08-17,210.59,13.02,0.103024993
2015-08-18,209.98,13.79,0.102413626
2015-08-19,208.32,15.25,0.105899523
2015-08-20,203.97,19.139999,0.127304424
2015-08-21,197.83,28.030001,0.164204255
2015-08-24,189.5,40.74,0.209824571
2015-08-25,187.27,36.02,0.202503404
2015-08-26,194.46,30.32,0.254079653
2015-08-27,199.27,26.1,0.273103764
2015-08-28,199.28,26.05,0.27337017
2015-08-31,197.67,28.43,0.274125999
2015-09-01,191.77,31.4,0.289911977
2015-09-02,195.41,26.09,0.299903805
2015-09-03,195.55,25.61,0.299918393
2015-09-04,192.59,27.8,0.303032159
2015-09-08,197.43,24.9,0.314820908
2015-09-09,194.79,26.23,0.316371708
2015-09-10,195.85,24.370001,0.31751993
2015-09-11,196.74,23.200001,0.318620318
2015-09-14,196.01,24.25,0.317639266
2015-09-15,198.46,22.540001,0.321453702
2015-09-16,200.18,21.35,0.32406371
2015-09-17,199.73,21.14,0.323301227
2015-09-18,195.45,22.280001,0.319889797
2015-09-21,196.46,20.139999,0.299937359
2015-09-22,193.91,22.440001,0.266147022
2015-09-23,193.6,22.129999,0.260660408
2015-09-24,192.9,23.469999,0.221226538
2015-09-25,192.85,23.620001,0.20156244
2015-09-28,188.01,27.63,0.218984616
2015-09-29,188.12,26.83,0.218315075
2015-09-30,191.63,24.5,0.205291535
2015-10-01,192.13,22.55,0.194127696
2015-10-02,195,20.94,0.201175446
2015-10-05,198.47,19.54,0.2024072
2015-10-06,197.79,19.4,0.183277474
2015-10-07,199.41,18.4,0.177128719
2015-10-08,201.21,17.42,0.178589636
2015-10-09,201.33,17.08,0.178282937
2015-10-12,201.52,16.17,0.177099001
2015-10-13,200.25,17.67,0.174412768
2015-10-14,199.29,18.030001,0.172741628
2015-10-15,202.35,16.049999,0.18017728
2015-10-16,203.27,15.05,0.168805395
2015-10-19,203.37,14.98,0.168606642
2015-10-20,203.11,15.75,0.160828489
2015-10-21,201.85,16.7,0.162720293
2015-10-22,205.26,14.45,0.169197493
2015-10-23,207.51,14.46,0.170916402
2015-10-26,207,15.29,0.133597593
2015-10-27,206.6,15.43,0.135614861
2015-10-28,208.95,14.33,0.127602818
2015-10-29,208.83,14.61,0.128473107
2015-10-30,207.93,15.07,0.126357007
2015-11-02,210.39,14.15,0.117976974
2015-11-03,211,14.54,0.115480273
2015-11-04,210.36,15.51,0.116370672
2015-11-05,210.15,15.05,0.114697988
2015-11-06,210.04,14.33,0.114935231
2015-11-09,208.08,16.52,0.122465718
2015-11-10,208.56,15.29,0.118438611
2015-11-11,207.74,16.06,0.117443226
2015-11-12,204.84,18.37,0.12021338
2015-11-13,202.54,20.08,0.126150065
2015-11-16,205.62,18.16,0.137118397
2015-11-17,205.47,18.84,0.137103414
2015-11-18,208.73,16.85,0.145566204
2015-11-19,208.55,16.99,0.134505174
2015-11-20,209.31,15.47,0.129520599
2015-11-23,209.07,15.62,0.129384455
2015-11-24,209.35,15.93,0.128933623
2015-11-25,209.32,15.19,0.121891011
2015-11-27,209.56,15.12,0.121897063
2015-11-30,208.69,16.129999,0.121809302
2015-12-01,210.68,14.67,0.120338248
2015-12-02,208.53,15.91,0.125932111
2015-12-03,205.61,18.110001,0.134742744
2015-12-04,209.62,14.81,0.155320177
2015-12-07,208.35,15.84,0.157209424
2015-12-08,206.95,17.6,0.155013178
2015-12-09,205.34,19.610001,0.157031016
2015-12-10,205.87,19.34,0.15710219
2015-12-11,201.88,24.389999,0.16430511
2015-12-14,202.9,22.73,0.160593107
2015-12-15,205.03,20.950001,0.155980848
2015-12-16,208.03,17.860001,0.16436241
2015-12-17,204.86,18.940001,0.162485379
2015-12-18,200.02,20.700001,0.173137594
2015-12-21,201.67,18.700001,0.175399389
2015-12-22,203.5,16.6,0.179260066
2015-12-23,206.02,15.57,0.185475471
2015-12-24,205.68,15.74,0.185506353
2015-12-28,205.21,16.91,0.185529433
2015-12-29,207.4,16.08,0.1891597
2015-12-30,205.93,17.290001,0.186428211
2015-12-31,203.87,18.209999,0.185369804
2016-01-04,201.02,20.700001,0.186300441
2016-01-05,201.36,19.34,0.1689141
2016-01-06,198.82,20.59,0.17278026
2016-01-07,194.05,24.99,0.188680364
2016-01-08,191.92,27.01,0.190042514
2016-01-11,192.11,24.299999,0.189585436
2016-01-12,193.66,22.469999,0.183134554
2016-01-13,188.83,25.219999,0.198745904
2016-01-14,191.93,23.950001,0.205443116
2016-01-15,187.81,27.02,0.204641729
2016-01-19,188.06,26.05,0.201738987
2016-01-20,185.65,27.59,0.197321386
2016-01-21,186.69,26.690001,0.195532724
2016-01-22,190.52,22.34,0.209135572
2016-01-25,187.64,24.15,0.204909001
2016-01-26,190.2,22.5,0.215383602
2016-01-27,188.13,23.110001,0.216678371
2016-01-28,189.11,22.42,0.212734168
2016-01-29,193.72,20.200001,0.236411212
2016-02-01,193.65,19.98,0.235308873
2016-02-02,190.16,21.98,0.238087871
2016-02-03,191.3,21.65,0.239101155
2016-02-04,191.6,21.84,0.236142832
2016-02-05,187.95,23.379999,0.230381877
2016-02-08,185.42,26,0.23244665
2016-02-09,185.43,26.54,0.232286813
2016-02-10,185.27,26.29,0.229626835
2016-02-11,182.86,28.139999,0.217020256
2016-02-12,186.63,25.4,0.220373472
2016-02-16,189.78,24.110001,0.215549915
2016-02-17,192.88,22.309999,0.22289864
2016-02-18,192.09,21.639999,0.218828279
2016-02-19,192,20.530001,0.21848779
2016-02-22,194.78,19.379999,0.212701166
2016-02-23,192.32,20.98,0.2096593
2016-02-24,193.2,20.719999,0.204507979
2016-02-25,195.54,19.11,0.20295425
2016-02-26,195.09,19.809999,0.202885571
2016-02-29,193.56,20.549999,0.185739971
2016-03-01,198.11,17.700001,0.204334257
2016-03-02,199,17.09,0.19057563
2016-03-03,199.78,16.700001,0.190360686
2016-03-04,200.43,16.860001,0.190389299
2016-03-07,200.59,17.35,0.174166809
2016-03-08,198.4,18.67,0.170586784
2016-03-09,199.38,18.34,0.170011413
2016-03-10,199.54,18.049999,0.169913083
2016-03-11,202.76,16.5,0.164640619
2016-03-14,202.5,16.92,0.156811009
2016-03-15,202.17,16.84,0.150868018
2016-03-16,203.34,14.99,0.142822483
2016-03-17,204.63,14.44,0.140823723
2016-03-18,204.38,14.02,0.140378408
2016-03-21,204.67,13.79,0.134276613
2016-03-22,204.56,14.17,0.122749551
2016-03-23,203.21,14.94,0.127312926
2016-03-24,203.12,14.74,0.123532925
2016-03-28,203.24,15.24,0.122787327
2016-03-29,205.12,13.82,0.118428799
2016-03-30,206.02,13.56,0.089879617
2016-03-31,205.52,13.95,0.090739705
2016-04-01,206.92,13.1,0.091979509
2016-04-04,206.25,14.12,0.093616862
2016-04-05,204.19,15.42,0.102562796
2016-04-06,206.42,14.09,0.096765764
2016-04-07,203.95,16.16,0.108258301
2016-04-08,204.5,15.36,0.108282912
2016-04-11,204.02,16.26,0.093584218
2016-04-12,205.92,14.85,0.098742161
2016-04-13,208,13.84,0.103043157
2016-04-14,208.01,13.72,0.10207562
2016-04-15,207.78,13.62,0.100465011
2016-04-18,209.24,13.35,0.101705211
2016-04-19,209.9,13.24,0.101946422
2016-04-20,210.1,13.28,0.101667976
2016-04-21,208.97,13.95,0.100556741
2016-04-22,208.97,13.22,0.100471172
2016-04-25,208.61,14.08,0.101073848
2016-04-26,208.92,13.96,0.097106913
2016-04-27,209.35,13.77,0.096305156
2016-04-28,207.45,15.22,0.102282982
2016-04-29,206.33,15.7,0.101526119
2016-05-02,207.97,14.68,0.104626279
2016-05-03,206.16,15.6,0.102779583
2016-05-04,205.01,16.049999,0.097925334
2016-05-05,204.97,15.91,0.087797621
2016-05-06,205.72,14.72,0.087958293
2016-05-09,205.89,14.57,0.087256236
2016-05-10,208.45,13.63,0.091681806
2016-05-11,206.5,14.69,0.091208165
2016-05-12,206.56,14.41,0.091186872
2016-05-13,204.76,15.04,0.095561308
2016-05-16,206.78,14.68,0.09950011
2016-05-17,204.85,15.57,0.103106928
2016-05-18,204.91,15.95,0.102980287
2016-05-19,204.2,16.33,0.102367673
2016-05-20,205.49,15.2,0.105498955
2016-05-23,205.21,15.82,0.105533869
2016-05-24,207.87,14.42,0.117368477
2016-05-25,209.28,13.9,0.12006258
2016-05-26,209.34,13.43,0.115114708
2016-05-27,210.24,13.12,0.114043349
2016-05-31,209.84,14.19,0.111149175
2016-06-01,210.27,14.2,0.105859049
2016-06-02,210.91,13.63,0.102897082
2016-06-03,210.28,13.47,0.103868177
2016-06-06,211.35,13.65,0.104482953
2016-06-07,211.68,14.05,0.104464729
2016-06-08,212.37,14.08,0.096189456
2016-06-09,212.08,14.64,0.088671219
2016-06-10,210.07,17.030001,0.096022274
2016-06-13,208.45,20.969999,0.095565207
2016-06-14,208.04,20.5,0.089782277
2016-06-15,207.75,20.139999,0.082752618
2016-06-16,208.37,19.370001,0.083217319
2016-06-17,206.52,19.41,0.082913319
2016-06-20,207.85,18.370001,0.082739134
2016-06-21,208.44,18.48,0.082301379
2016-06-22,208.1,21.17,0.067663126
2016-06-23,210.81,17.25,0.078962545
2016-06-24,203.13,25.76,0.1517431
2016-06-27,199.6,23.85,0.161437676
2016-06-28,203.2,18.75,0.176561608
2016-06-29,206.66,16.64,0.192850015
2016-06-30,209.47,15.63,0.196221176
2016-07-01,209.92,14.77,0.196048923
2016-07-05,208.41,15.58,0.196719552
2016-07-06,209.66,14.96,0.197715065
2016-07-07,209.53,14.76,0.197281642
2016-07-08,212.65,13.2,0.204863279
2016-07-11,213.4,13.54,0.201894776
2016-07-12,214.95,13.55,0.199918135
2016-07-13,214.92,13.04,0.199573363
2016-07-14,216.12,12.82,0.199398811
2016-07-15,215.83,12.67,0.199683097
2016-07-18,216.41,12.44,0.19869452
2016-07-19,216.19,11.97,0.198678972
2016-07-20,217.09,11.77,0.198832759
2016-07-21,216.26,12.74,0.19943802
2016-07-22,217.24,12.02,0.195158333
2016-07-25,216.65,12.87,0.138043145
2016-07-26,216.75,13.05,0.113779754
2016-07-27,216.52,12.83,0.102910068
2016-07-28,216.77,12.72,0.079983578
2016-07-29,217.12,11.87,0.074245102
2016-08-01,216.94,12.44,0.075012427
2016-08-02,215.55,13.37,0.074303171
2016-08-03,216.18,12.86,0.073236287
2016-08-04,216.41,12.42,0.072868122
2016-08-05,218.18,11.39,0.05876142
2016-08-08,218.05,11.5,0.058641397
2016-08-09,218.18,11.66,0.054214454
2016-08-10,217.64,12.05,0.055647503
2016-08-11,218.65,11.68,0.055085593
2016-08-12,218.46,11.55,0.055041469
2016-08-15,219.09,11.81,0.055244733
2016-08-16,217.96,12.64,0.05890568
2016-08-17,218.37,12.19,0.057376029
2016-08-18,218.86,11.43,0.055921031
2016-08-19,218.54,11.34,0.054190156
2016-08-22,218.53,12.27,0.052943301
2016-08-23,218.97,12.38,0.053254892
2016-08-24,217.85,13.45,0.056697489
2016-08-25,217.7,13.63,0.056708158
2016-08-26,217.29,13.65,0.056674404
2016-08-29,218.36,12.94,0.059516164
2016-08-30,218,13.12,0.054924778
2016-08-31,217.38,13.42,0.054830969
2016-09-01,217.39,13.48,0.054835816
2016-09-02,218.37,11.98,0.047591172
2016-09-06,219.03,12.02,0.048665014
2016-09-07,219.01,11.94,0.048664628
2016-09-08,218.51,12.51,0.048196215
2016-09-09,213.28,17.5,0.097674925
2016-09-12,216.34,15.16,0.11302294
2016-09-13,213.23,17.85,0.122980425
2016-09-14,213.15,18.14,0.122068087
2016-09-15,215.28,16.3,0.128157849
2016-09-16,213.37,15.37,0.128071932
2016-09-19,213.41,15.53,0.12811751
2016-09-20,213.42,15.92,0.128193368
2016-09-21,215.82,13.3,0.134680637
2016-09-22,217.18,12.02,0.135657943
2016-09-23,215.99,12.29,0.137152705
2016-09-26,214.24,14.5,0.140344797
2016-09-27,215.57,13.1,0.141066972
2016-09-28,216.64,12.39,0.142372142
2016-09-29,214.68,14.02,0.145953202
2016-09-30,216.3,13.29,0.148965307
2016-10-03,215.78,13.57,0.148516616
2016-10-04,214.68,13.63,0.148798308
2016-10-05,215.63,12.99,0.149884101
2016-10-06,215.78,12.84,0.149794829
2016-10-07,215.04,13.48,0.120607033
2016-10-10,216.16,13.38,0.109873716
2016-10-11,213.43,15.36,0.105819205
2016-10-12,213.71,15.91,0.105816428
2016-10-13,213.01,16.690001,0.099854581
2016-10-14,213.12,16.12,0.099027818
2016-10-17,212.38,16.21,0.099562874
2016-10-18,213.71,15.28,0.102152955
2016-10-19,214.28,14.41,0.094188089
2016-10-20,213.88,13.75,0.090593758
2016-10-21,213.98,13.34,0.088722614
2016-10-24,214.89,13.02,0.085222272
2016-10-25,214.17,13.46,0.082888917
2016-10-26,213.74,14.24,0.08022169
2016-10-27,213.17,15.36,0.074143248
2016-10-28,212.54,16.190001,0.067682783
2016-10-31,212.55,17.06,0.067186282
2016-11-01,211.01,18.559999,0.068976096
2016-11-02,209.74,19.32,0.068858647
2016-11-03,208.78,22.08,0.069242047
2016-11-04,208.55,22.51,0.068994441
2016-11-07,213.15,18.709999,0.107585445
2016-11-08,214.11,18.74,0.099230677
2016-11-09,216.38,14.38,0.106625565
2016-11-10,216.92,14.74,0.105817436
2016-11-11,216.42,14.17,0.106096105
2016-11-14,216.59,14.48,0.105214366
2016-11-15,218.28,13.37,0.106189857
2016-11-16,217.87,13.72,0.106456597
2016-11-17,218.99,13.35,0.106999589
2016-11-18,218.5,12.85,0.107642027
2016-11-21,220.15,12.42,0.109323912
2016-11-22,220.58,12.41,0.1078194
2016-11-23,220.7,12.43,0.107213237
2016-11-25,221.52,12.34,0.106154189
2016-11-28,220.48,13.15,0.107750715
2016-11-29,220.91,12.9,0.107536398
2016-11-30,220.38,13.33,0.104085823
2016-12-01,219.57,14.07,0.101310794
2016-12-02,219.68,14.12,0.098542227
2016-12-05,221,12.14,0.097992378
2016-12-06,221.7,11.79,0.066131175
2016-12-07,224.6,12.22,0.077193605
2016-12-08,225.15,12.64,0.069954102
2016-12-09,226.51,11.75,0.071415802
2016-12-12,226.25,12.64,0.071252784
2016-12-13,227.76,12.72,0.072409631
2016-12-14,225.88,13.19,0.078878609
2016-12-15,226.81,12.79,0.078285116
2016-12-16,225.04,12.2,0.078618625
2016-12-19,225.53,11.71,0.077189814
2016-12-20,226.4,11.45,0.074639213
2016-12-21,225.77,11.27,0.07599579
2016-12-22,225.38,11.43,0.076860531
2016-12-23,225.71,11.44,0.076224623
2016-12-27,226.27,11.99,0.072437408
2016-12-28,224.4,12.95,0.080476668
2016-12-29,224.35,13.37,0.079474242
2016-12-30,223.53,14.04,0.080440701
2017-01-03,225.24,12.85,0.084536423
2017-01-04,226.58,11.85,0.084469912
2017-01-05,226.4,11.67,0.08451296
2017-01-06,227.21,11.32,0.072625661
2017-01-09,226.46,11.56,0.074020312
2017-01-10,226.46,11.49,0.07119474
2017-01-11,227.1,11.26,0.07158568
2017-01-12,226.53,11.54,0.068292214
2017-01-13,227.05,11.23,0.061437517
2017-01-17,226.25,11.87,0.06121503
2017-01-18,226.75,12.48,0.061049021
2017-01-19,225.91,12.78,0.062238102
2017-01-20,226.74,11.54,0.062036846
2017-01-23,226.15,11.77,0.062165466
2017-01-24,227.6,11.07,0.065888141
2017-01-25,229.57,10.81,0.071185048
2017-01-26,229.33,10.63,0.071149868
2017-01-27,228.97,10.58,0.063134439
2017-01-30,227.55,11.88,0.067769694
2017-01-31,227.53,11.99,0.06510322
2017-02-01,227.62,11.81,0.058602359
2017-02-02,227.77,11.93,0.055253711
2017-02-03,229.34,10.97,0.060446119
2017-02-06,228.93,11.37,0.060183346
2017-02-07,228.94,11.29,0.058407311
2017-02-08,229.24,11.45,0.058374669
2017-02-09,230.6,10.88,0.060748244
2017-02-10,231.51,10.85,0.060561474
2017-02-13,232.77,11.07,0.062364224
2017-02-14,233.7,10.74,0.061124861
2017-02-15,234.92,11.97,0.062356498
2017-02-16,234.72,11.76,0.059982564
2017-02-17,235.09,11.49,0.059704125
2017-02-21,236.49,11.57,0.059167337
2017-02-22,236.28,11.74,0.057850532
2017-02-23,236.44,11.71,0.053080363
2017-02-24,236.74,11.47,0.05247167
2017-02-27,237.11,12.09,0.051755721
2017-02-28,236.47,12.92,0.046184139
2017-03-01,239.78,12.54,0.061410372
2017-03-02,238.27,11.81,0.067906145
2017-03-03,238.42,10.96,0.067927794
2017-03-06,237.71,11.24,0.067818363
2017-03-07,237,11.45,0.068466303
2017-03-08,236.56,11.86,0.069721045
2017-03-09,236.86,12.3,0.069705479
2017-03-10,237.69,11.66,0.068246003
2017-03-13,237.81,11.35,0.067838413
2017-03-14,236.9,12.3,0.067979521
2017-03-15,238.95,11.63,0.072339107
2017-03-16,238.48,11.21,0.071326757
2017-03-17,237.03,11.28,0.071474521
2017-03-20,236.77,11.34,0.071979177
2017-03-21,233.73,12.47,0.082145721
2017-03-22,234.28,12.81,0.082514537
2017-03-23,234.03,13.12,0.082512517
2017-03-24,233.86,12.96,0.08223054
2017-03-27,233.62,12.5,0.082055145
2017-03-28,235.32,11.53,0.08620166
2017-03-29,235.54,11.42,0.069499704
2017-03-30,236.29,11.54,0.067870227
2017-03-31,235.74,12.37,0.06815192
2017-04-03,235.33,12.38,0.067486932
2017-04-04,235.48,11.79,0.066852953
2017-04-05,234.78,12.89,0.067231764
2017-04-06,235.44,12.39,0.067574204
2017-04-07,235.2,12.87,0.066381282
2017-04-10,235.34,14.05,0.066437167
2017-04-11,235.06,15.07,0.065609279
2017-04-12,234.03,15.77,0.058199894
2017-04-13,232.51,15.96,0.061917832
2017-04-17,234.57,14.66,0.070856206
2017-04-18,233.87,14.42,0.071160846
2017-04-19,233.44,14.93,0.056307355
2017-04-20,235.34,14.15,0.06226733
2017-04-21,234.59,14.63,0.063170498
2017-04-24,237.17,10.84,0.073679691
2017-04-25,238.55,10.76,0.07583422
2017-04-26,238.4,10.85,0.072271518
2017-04-27,238.6,10.36,0.072250614
2017-04-28,238.08,10.82,0.072214745
2017-05-01,238.68,10.11,0.071692507
2017-05-02,238.77,10.59,0.071247932
2017-05-03,238.48,10.68,0.071588137
2017-05-04,238.76,10.46,0.07027826
2017-05-05,239.7,10.57,0.071158792
2017-05-08,239.66,9.77,0.070948163
2017-05-09,239.44,9.96,0.071286104
2017-05-10,239.87,10.21,0.07077757
2017-05-11,239.38,10.6,0.069577461
2017-05-12,238.98,10.4,0.06392139
2017-05-15,240.3,10.42,0.059407465
2017-05-16,240.08,10.65,0.057914098
2017-05-17,235.82,15.59,0.089775224
2017-05-18,236.77,14.66,0.086690645
2017-05-19,238.31,12.04,0.088761977
2017-05-22,239.52,10.93,0.08221592
2017-05-23,240.05,10.72,0.079678841
2017-05-24,240.61,10.02,0.080029817
2017-05-25,241.76,9.99,0.08133045
2017-05-26,241.71,9.81,0.08081493
2017-05-30,241.5,10.38,0.080975801
2017-05-31,241.44,10.41,0.081007883
2017-06-01,243.36,9.89,0.084531408
2017-06-02,244.17,9.75,0.085109383
2017-06-05,243.99,10.07,0.084671907
2017-06-06,243.21,10.45,0.085582698
2017-06-07,243.66,10.39,0.085410637
2017-06-08,243.78,10.16,0.085416478
2017-06-09,243.41,10.7,0.084949442
2017-06-12,243.36,11.46,0.084791026
2017-06-13,244.55,10.42,0.084818257
2017-06-14,244.24,10.64,0.084990851
2017-06-15,243.77,10.9,0.049064117
2017-06-16,242.64,10.38,0.048611686
2017-06-19,244.66,10.37,0.05117628
2017-06-20,243.01,10.86,0.056885253
2017-06-21,242.95,10.75,0.057002893
2017-06-22,242.84,10.48,0.056786948
2017-06-23,243.13,10.02,0.05511728
2017-06-26,243.29,9.9,0.055117064
2017-06-27,241.33,11.06,0.06276963
2017-06-28,243.49,10.03,0.069817545
2017-06-29,241.35,11.44,0.07198025
2017-06-30,241.8,11.18,0.070817451
2017-07-03,242.21,11.22,0.071325071
2017-07-05,242.77,11.07,0.07082549
2017-07-06,240.55,12.54,0.078040802
2017-07-07,242.11,11.19,0.081761665
2017-07-10,242.37,11.11,0.081809988
2017-07-11,242.19,10.89,0.08178428
2017-07-12,244.01,10.3,0.084194484
2017-07-13,244.42,9.9,0.084269083
2017-07-14,245.56,9.51,0.085165102
2017-07-17,245.53,9.82,0.085188059
2017-07-18,245.66,9.89,0.080061521
2017-07-19,246.99,9.79,0.07778716
2017-07-20,247.1,9.58,0.077703719
2017-07-21,246.88,9.36,0.077685779
2017-07-24,246.82,9.43,0.077897302
2017-07-25,247.42,9.43,0.078295222
2017-07-26,247.43,9.6,0.07103756
2017-07-27,247.2,10.11,0.065412485
2017-07-28,246.91,10.29,0.056117068
